R,F,M,y,user_id
1,2,1,3,5a3b7bf459ffc3059c30fe31
1,2,1,3,5a74541484425d130871a915
1,2,1,3,5a753dff84425d130871abf9
1,2,1,3,5a75abf8e092811b48fb49de
2,2,1,3,5a9d2a86173a1312a4c1a834
5,3,1,3,5a8ab5e3ae38ac1bfc1703b2
2,2,1,3,5a8e4c83a1fbea24ec25a968
1,2,1,3,59ddee10facc4d08e40c4ad0
3,2,2,3,5a0a5af312a1d26ffc10ac3f
1,2,1,3,5904845c836872e94257b467
2,2,1,3,5a8a7ee4ae38ac1bfc170231
1,2,1,3,5954e286d82d5c2e44595f9c
1,2,1,3,5904845c836872e94257b636
3,2,2,3,59be2898e613e248107fab9f
5,1,1,3,5a92721b4a2886280cd96ac6
5,1,1,3,5abc5a8d5652022fa06c7427
5,1,1,3,5abdd4675652022fa06c7dbf
4,2,2,3,59048267836872e94257a0d9
4,2,2,3,59a2fc95337e810e8c26d5af
4,2,2,3,5ab49095dac32725fcc40248
3,2,2,3,5a2b6240baff177dbc1cbd12
2,2,1,3,590483c0836872e94257ae8a
2,2,1,3,5961b38cc0bb291cccc5ca57
1,2,1,3,590482f1836872e94257a343
1,2,1,3,590482f1836872e94257a416
1,2,1,3,595ca12cf31a6623481dca8c
1,2,1,3,5a13e530f9423079383afcf8
1,2,1,3,5a45d6630ffaba1f88b83ad8
4,2,2,3,5a113fe216fd7831dcc2245f
3,2,2,3,5aa89916fd13291604c9ebc9
1,2,1,3,5a24cd1a907a154a44c20b2a
1,2,1,3,5a2a5ff1baff177dbc1cb8bf
1,2,1,3,5976edfd517ba74210339183
1,2,1,3,5a20c4a45ad1ff1764b2f564
2,2,1,3,5a97903e77f5410184b95380
3,2,2,3,5a5c8506c09839206cb78116
2,2,1,3,5a9a5e7c212fde1be4ed2ef4
1,2,1,3,5a76a624131c3b1bd0cbbf34
1,2,1,3,5a2781490db3a26168e21300
4,2,2,3,595e6fe2f31a6623481dd5f5
2,2,1,3,59048490836872e94257ba23
2,2,1,3,5a9288164a2886280cd96bda
1,2,1,3,5a66dab25ae7942adc6a2728
3,2,2,3,597c491b40426e3850ababf7
5,1,1,3,590482f1836872e94257a535
5,1,1,3,590483c0836872e94257adf2
5,1,1,3,5ab7291d7b988a2798908ed6
5,1,1,3,5ab869dbe0ab680cac7f82b8
5,1,1,3,5abb13beb542752a94bbeb89
5,1,1,3,5abb285ab542752a94bbece4
4,2,1,3,59048232836872e942579d53
4,2,1,3,5971e08da9a9ae246808bf78
4,2,1,3,5987fa82480d222240f3c01c
4,2,1,3,59deea3d2273e04420a9dca9
4,2,1,3,59fef74c0be0f66afc2dbfc8
4,2,1,3,5a2dfcaf72fe7e69d0e1ed10
4,2,1,3,5a41c6f3bfcc281850c223d9
4,2,1,3,5aadbcb901670b258492511a
4,2,1,3,5aaf266534569109b0bf673d
4,2,1,3,5ab0edb59f1525201c3d8ccd
4,2,1,3,5ab38d33f418382968787e63
4,2,1,3,5ab38e32f418382968787e6f
3,2,2,3,59048232836872e942579d50
3,2,2,3,59048267836872e942579f45
3,2,2,3,59048410836872e94257afd2
3,2,2,3,5904845c836872e94257b6f8
3,2,2,3,595497cbaca4092d60e6ca58
3,2,2,3,596838d64999581a64855df1
3,2,2,3,59758290a265d03ae03dd901
3,2,2,3,59aa2d1aab6a5115b4c1a0f7
3,2,2,3,59e1a0267fec446d64ecce50
3,2,2,3,5a2104055ad1ff1764b2fb46
3,2,2,3,5aa35dfde36cab1b1845ed9c
3,2,2,3,5aa3a5b8ad94dc276c46f734
2,2,1,3,590482f1836872e94257a44e
2,2,1,3,5964bbc62242ea5414de2567
2,2,1,3,597c841540426e3850abaeb9
2,2,1,3,598ea250f941df18b032284a
2,2,1,3,59db462fd707e925e0d2bd9c
2,2,1,3,59fae9944cceb14c9cff7df1
2,2,1,3,5a0d2846260f8f3180602db8
2,2,1,3,5a194587f75b622ab8569e57
2,2,1,3,5a1e26df3a9faf22d033e061
2,2,1,3,5a35fb1df4d92f3d9c0a0aed
2,2,1,3,5a5c61c854d2900b9c1312ad
2,2,1,3,5a6eb83974860f25a42fb14d
2,2,1,3,5a8e3d29a1fbea24ec25a89b
2,2,1,3,5a925927b4ba43202059a5b5
2,2,1,3,5a9285ab4a2886280cd96bcb
2,2,1,3,5a9401990f23e9007c3201a3
2,2,1,3,5a9cdec4de402c0bb845f935
1,2,1,3,590482f1836872e94257a25a
1,2,1,3,590482f1836872e94257a3b0
1,2,1,3,5904845c836872e94257b6c4
1,2,1,3,590484f8836872e94257bfe8
1,2,1,3,59bcdf0ae613e248107fa575
1,2,1,3,59df0fc9891e604b48e4af14
1,2,1,3,59e2f307c47d6e17f4dd27ca
1,2,1,3,5a1656d7849a9636b49eb985
1,2,1,3,5a1cb541e041c83354299977
1,2,1,3,5a325668f21a3e33e88c9fb5
1,2,1,3,5a4472f7517dd01550d1679b
1,2,1,3,5a50b09a3443c11678c8ffcf
1,2,1,3,5a641ed99442292a9081a5d4
1,2,1,3,5a647d306b8f072f206c12a1
1,2,1,3,5a6ff4e827f2fb15dc2cbb58
1,2,1,3,5a7555c67fcc331640233925
1,2,1,3,5a7fce0eaad86a10d88701b7
4,2,1,3,5ab336c5f418382968787b5c
2,2,1,3,5a97829477f5410184b95304
1,2,1,3,5a5b2fc0d3f99d1c902a4afa
4,2,1,3,5a04897d9313a63e24ebce85
2,2,1,3,5a9224e164a7cc16fca2cfe7
1,2,1,3,5a79d792c278d318cc565607
3,2,1,3,5a151882f9423079383b042f
3,2,1,3,5aaced56ca6c5a20f84bb818
4,2,1,3,5a583fc5c78a781484945eba
1,2,1,3,5a335b5e92849f4b089a7954
5,1,1,3,5a447bb0517dd01550d16870
5,1,1,3,5abc77835652022fa06c7655
5,1,1,3,5abdbd2d5652022fa06c7c67
5,1,1,3,5abdbfc05652022fa06c7c84
4,2,1,3,5aaf303a34569109b0bf6829
3,2,1,3,59048267836872e942579f6c
3,2,1,3,59048267836872e942579fa0
3,2,1,3,59927f8b4029934dec5cd23d
3,2,1,3,59c9eb7badf04a61a0bb6fab
3,2,1,3,5aa3c354ad94dc276c46f930
2,2,1,3,590483c0836872e94257aba7
2,2,1,3,5974482bbaa31b6b28d1141c
2,2,1,3,5a24d135907a154a44c20b6b
2,2,1,3,5a8e4a04a1fbea24ec25a939
2,2,1,3,5a8f9e65a1fbea24ec25b042
2,2,1,3,5a96362cb4f84d0f800aedae
2,2,1,3,5a9a2c55212fde1be4ed2c98
1,2,1,3,59048232836872e942579d32
1,2,1,3,5958707234c6b5340c4192b7
1,2,1,3,5993ca97b169f1198c898d37
1,2,1,3,59bcfafde613e248107fa656
1,2,1,3,5a5835f3c78a781484945e39
1,2,1,3,5a77b769131c3b1bd0cbc533
1,2,1,3,5a7d32895a517f1c2895c33b
1,2,1,3,5a7ec64baad86a10d886fc17
1,2,1,3,5a7fbc56aad86a10d8870057
5,1,1,3,5ab722047b988a2798908e91
5,1,1,3,5ab9ca17b542752a94bbe3ed
4,2,1,3,59048490836872e94257b924
3,2,1,3,5aacc83dca6c5a20f84bb630
4,2,1,3,5ab5f0137b988a27989088c8
3,2,1,3,59048490836872e94257b9db
1,2,1,3,5a6eb72b74860f25a42fb135
4,2,1,3,5ab24e4ff16ac7032cf007e9
3,2,1,3,5a9e6f32fe044a15d0962968
3,2,1,3,5aa3ade8ad94dc276c46f7b9
4,2,1,3,5992aabf949a4335208f7665
5,1,1,3,5abb57735652022fa06c7128
4,2,1,3,5ab6064d7b988a2798908949
3,2,1,3,5aa0bc41bfc1001ac08c2215
2,2,1,3,5a60ac690fa90526b0d33c3f
3,2,1,3,59048267836872e942579ec0
4,2,1,3,59048410836872e94257b0a5
5,1,1,3,5ab77a25e1ffb41e04df0a9e
4,2,1,3,5ab21390802e9b26944f4afc
4,2,1,3,5ab1fe6c802e9b26944f4a2a
4,2,1,3,5ab5e6b808a7a8294806c842
3,2,1,3,59d0dc1ef2a7f6163cd49c72
3,2,1,3,5a729673940e90340445e0d8
1,2,1,3,59048490836872e94257b8c8
1,2,1,3,5969a31f4999581a648564fd
5,1,1,3,59048267836872e942579f19
5,1,1,3,59048267836872e94257a0e4
5,1,1,3,5996c78d3417473c7caf5701
5,1,1,3,59a3fffd337e810e8c26dc0c
5,1,1,3,59aac0fff213031e14c75110
5,1,1,3,59e3464abdbd7261bc2f1290
5,1,1,3,5ab099109f1525201c3d89ee
5,1,1,3,5ab76a827b988a27989091d4
5,1,1,3,5ab86b49e0ab680cac7f82dd
5,1,1,3,5ab9e248b542752a94bbe559
5,1,1,3,5aba214fb542752a94bbe7e9
5,1,1,3,5abc63755652022fa06c74e2
5,1,1,3,5abe0ad45652022fa06c7fb9
4,2,1,3,59048232836872e942579b38
4,2,1,3,59048490836872e94257b98a
4,2,1,3,590484d0836872e94257bcfa
4,2,1,3,59572fa3e6eefc0f30e83556
4,2,1,3,59981efc491fd95338459a14
4,2,1,3,59cc8e9ae9cffb67c0b35027
4,2,1,3,5a24d202907a154a44c20b78
4,2,1,3,5a55aa494e5c5a17e00578b1
4,2,1,3,5a66c801838034282880caf8
4,2,1,3,5a7c6f1a5a517f1c2895c0a4
4,2,1,3,5aaf946a34569109b0bf6c27
4,2,1,3,5ab07f439f1525201c3d87d2
4,2,1,3,5ab1ef7d802e9b26944f4978
3,2,1,3,59048267836872e94257a02a
3,2,1,3,5904837e836872e94257a9e0
3,2,1,3,59048490836872e94257b7a4
3,2,1,3,59048490836872e94257b81a
3,2,1,3,590484f8836872e94257bfe7
3,2,1,3,5968527b4999581a64855f09
3,2,1,3,59d5c3191bf8d509c42d4276
3,2,1,3,5a1e25923a9faf22d033e032
3,2,1,3,5a9e5770fe044a15d0962870
3,2,1,3,5aa3c06fad94dc276c46f8ec
3,2,1,3,5aab2f5f53a24423e04a8884
2,2,1,3,59048232836872e942579d36
2,2,1,3,5904837e836872e94257a9dc
2,2,1,3,59048410836872e94257b2e6
2,2,1,3,59048490836872e94257ba34
2,2,1,3,590484d0836872e94257bb41
2,2,1,3,5979739ecf5e49726030fd8d
2,2,1,3,5996ba4f3417473c7caf55bf
2,2,1,3,59b65002cdb9d6174c915f36
2,2,1,3,59e2e87bc47d6e17f4dd267a
2,2,1,3,5a0d42379d155f4334e5beed
2,2,1,3,5a8e4f21a1fbea24ec25a9a1
2,2,1,3,5a91421b64a7cc16fca2ce19
2,2,1,3,5a9620a7b4f84d0f800aec2e
2,2,1,3,5a962c37b4f84d0f800aed11
2,2,1,3,5a9b7e52de402c0bb845f0e7
2,2,1,3,5a9cbf0dde402c0bb845f74d
2,2,1,3,5a9cdf64de402c0bb845f93a
1,2,1,3,59048232836872e942579a6a
1,2,1,3,59048267836872e942579f1f
1,2,1,3,59048267836872e94257a0c1
1,2,1,3,5904845c836872e94257b3df
1,2,1,3,5980672b28cd6667b45abfef
1,2,1,3,59db59ddd707e925e0d2be42
1,2,1,3,59e1daf17fec446d64ecd139
1,2,1,3,5a754ee884425d130871ad68
1,2,1,3,5a77e5c2131c3b1bd0cbc725
1,2,1,3,5a816271b208f7181469afc9
1,2,1,3,5a7bf7115a517f1c2895bc5b
5,1,1,3,590484d0836872e94257be78
2,2,1,3,5a6068a89907be279422c8f8
5,1,1,3,5abcb9cd5652022fa06c794d
3,2,1,3,597ee39a28cd6667b45ab57c
1,2,1,3,5904845c836872e94257b3e9
1,2,1,3,596cd3d6c05fc7425cdcdd89
5,1,1,3,5ab86b23e0ab680cac7f82d7
4,2,1,3,5a1fcc15ba176c3f5ca6912b
1,2,1,3,5a8272fdb208f7181469b461
3,2,1,3,5aa20cef3ba4b01228eb7e71
5,1,1,3,5a227e08f9f62317688bf27a
5,1,1,3,5ab7391d7b988a2798908fff
5,1,1,3,5ab8993d364f082124089283
4,2,1,3,59ae9b5d761fa71d887cce05
3,2,1,3,59048490836872e94257bb2c
3,2,1,3,5aa76910fd13291604c9e7a5
2,2,1,3,59ba54f40367851634d29589
2,2,1,3,59f469d4ad4dcc0370413d7c
2,2,1,3,5a138feef9423079383af90d
1,2,1,3,59048267836872e94257a0a2
1,2,1,3,5904837e836872e94257ab51
1,2,1,3,5972f68fa9a9ae246808c42a
1,2,1,3,59b52988dfa0fb1ca0f504b1
1,2,1,3,59fbe565e860d6216c18ef95
1,2,1,3,5a7585997fcc331640233acb
5,1,1,3,5a55b4c44e5c5a17e0057939
1,2,1,3,5a72e891940e90340445e67f
4,2,1,3,5904845c836872e94257b63e
3,2,1,3,59048490836872e94257b7fa
2,2,1,3,59048490836872e94257b99e
1,2,1,3,5a1801eff75b622ab85695f9
2,2,1,3,590482b8836872e94257a152
1,2,1,3,590483c0836872e94257acdc
2,2,1,3,5a97926e77f5410184b953a2
5,1,1,3,595b4c70ce20001fc0748051
5,1,1,3,5a520ee059a7c709307bd1a6
2,2,1,3,5972e23aa9a9ae246808c2dd
2,2,1,3,59782586517ba742103396e6
1,2,1,3,5a30fea2ddc55b447c5a8d9f
5,1,1,3,599fb209904e780ac0ecbff4
5,1,1,3,5ab87cbbe0ab680cac7f83e7
5,1,1,3,5abe264a5652022fa06c80f3
4,2,1,3,59cc6966adf04a61a0bb792a
4,2,1,3,5a12676ff9423079383af32c
4,2,1,3,5aadf8889403fe1a8c17e42e
4,2,1,3,5ab1cd609f1525201c3d8e49
4,2,1,3,5ab5ebab08a7a8294806c8aa
3,2,1,3,5976cfdb517ba74210339054
3,2,1,3,59f2c5dac9ff9033c8735977
3,2,1,3,5a162962fb393367e0b1d705
3,2,1,3,5a29fcb23335f776d48287d8
3,2,1,3,5a9e4e03fe044a15d0962803
3,2,1,3,5a9fb256fe044a15d0962ef4
3,2,1,3,5aa0efeabfc1001ac08c23ee
3,2,1,3,5aa746c856077914f4eee1e0
3,2,1,3,5aa8df41d486ca1ad8d8f18a
2,2,1,3,59048232836872e942579b4b
2,2,1,3,59048267836872e942579e5f
2,2,1,3,590482f1836872e94257a1e0
2,2,1,3,5904831b836872e94257a57f
2,2,1,3,5904831b836872e94257a5c8
2,2,1,3,5904845c836872e94257b408
2,2,1,3,5a8ede46a1fbea24ec25ad45
2,2,1,3,5a92719d4a2886280cd96ab9
2,2,1,3,5a98fa1d6432e9136c260853
1,2,1,3,5904831b836872e94257a606
1,2,1,3,5904837e836872e94257ab49
1,2,1,3,5a7845cdfe098c1c4099bedf
3,2,1,3,5a28bcb9d072005d543e7e30
1,2,1,3,5a7d30805a517f1c2895c30d
2,2,1,3,59c7c25a88970f2584bbeb5f
1,2,1,3,590482f1836872e94257a3fd
1,2,1,3,5958907541c5fd2f28cd3355
5,1,1,3,5a27922c45498e215054b78f
2,2,1,3,5a94d45b81e1c60e4cd08653
1,2,1,3,5a12b131f9423079383af6e6
1,2,1,3,5a6ac89ee56a2026ccb9d3b1
2,2,1,3,590483c0836872e94257aea1
5,1,1,3,5abb29f5b542752a94bbecfa
1,2,1,3,590481ba836872e942579688
5,1,1,3,590481ba836872e94257972f
3,2,1,3,5aa51f11ad94dc276c47014e
2,2,1,3,59048410836872e94257b1d8
2,2,1,3,5904845c836872e94257b4d9
2,2,1,3,5982c03c9e831c18343cfde5
2,2,1,3,5a9a23a5212fde1be4ed2bec
1,2,1,3,59f2fda33a82591028b366a6
1,2,1,3,59048490836872e94257b876
2,2,1,3,5a2226385fe686203433e771
4,2,1,3,5ab0719634569109b0bf6dd3
3,2,1,3,5aa7452c56077914f4eee1c7
1,2,1,3,5904845c836872e94257b58d
5,1,1,3,5a28d2d344ca6529f4193d26
5,1,1,3,5ab9fab9b542752a94bbe658
1,2,1,3,59048267836872e942579ed1
1,2,1,3,5969ac84a6a8b7418c171fac
4,2,1,3,59048232836872e942579b35
4,2,1,3,5a24e970907a154a44c20d3d
3,2,1,3,596ef52fd8736956dc9d5041
3,2,1,3,5a9df840173a1312a4c1a93b
2,2,1,3,59048490836872e94257b7f0
2,2,1,3,5a97ca31fda9ae0b68fa3b64
1,2,1,3,5904845c836872e94257b6bc
1,2,1,3,59048490836872e94257b8a4
3,2,1,3,5aa9fa4c63dcc414786c9ae6
1,2,1,3,5a7fe244aad86a10d88702ea
3,2,1,3,59048267836872e942579e55
3,2,1,3,5a9e1519fe044a15d09625fd
3,2,1,3,5aa77037fd13291604c9e7ee
2,2,1,3,5a1ed508e1e385105c65c6f2
5,1,1,3,5ab7335c7b988a2798908f99
3,2,1,3,5a9e126ffe044a15d09625cc
3,2,1,3,5aa0af82bfc1001ac08c20a9
3,2,1,3,5aa0e72abfc1001ac08c2382
3,2,1,3,59048410836872e94257afef
2,2,1,3,5a4789af064a1b2708010a27
3,2,1,3,5aa5f736ad94dc276c47028b
4,2,1,3,5aaf3b1a34569109b0bf68dc
2,2,1,3,59048232836872e942579c06
4,2,1,3,5a5ded393d3f111598895b3d
5,5,1,2,5aa8f80c6bfdc51c405423b3
5,3,1,3,5abbab6b5652022fa06c7371
3,5,1,2,5aa8f4ef6bfdc51c40542386
3,2,1,3,5aa1f5c297b85e181c53350d
3,2,1,3,5aab4817b9ccf41748ef824f
